,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
275,수성구,여자,10 - 14세,12820.0,12341.0,12040.5,11715.0,11597.5
276,수성구,여자,15 - 19세,17188.5,16209.5,15146.5,14231.0,13210.5
277,수성구,여자,20 - 24세,15443.0,15291.5,14968.0,14492.5,14033.0
278,수성구,여자,25 - 29세,10742.0,11096.0,11439.0,11565.0,11652.0
279,수성구,여자,30 - 34세,11317.0,10263.0,9390.5,8953.0,8916.0
280,수성구,여자,35 - 39세,15365.0,14949.5,14700.5,14249.5,13364.0
281,수성구,여자,40 - 44세,22204.5,20695.5,19080.0,17954.5,17568.5
282,수성구,여자,45 - 49세,24024.5,24287.0,23867.0,23206.5,22360.0
283,수성구,여자,50 - 54세,19626.0,19329.5,19623.0,20152.0,20602.5
284,수성구,여자,55 - 59세,17343.0,17673.0,17791.0,17797.0,17705.0
285,수성구,여자,60 - 64세,12871.5,13552.5,13930.5,14604.0,15357.0
286,수성구,여자,65 - 69세,9705.5,10137.5,10477.0,10765.0,11295.0
287,수성구,여자,70 - 74세,7823.5,7708.0,7854.0,8160.0,8642.5
288,수성구,여자,75 - 79세,6695.0,7004.5,7286.0,7384.0,7309.5
289,수성구,여자,80 - 84세,4753.5,4945.5,5139.5,5366.0,5519.5
290,수성구,여자,85 - 89세,2266.5,2470.5,2658.5,2853.5,3111.5
291,수성구,여자,90 - 94세,750.0,796.5,862.5,975.0,1091.0
292,수성구,여자,95 - 99세,167.0,180.0,177.0,178.0,207.0
293,수성구,여자,100세 이상,20.5,29.0,32.5,30.0,33.0
294,달서구,여자,0 - 4세,12187.0,11071.0,9987.5,9235.0,8320.5
295,달서구,여자,5 - 9세,13039.5,12806.0,12476.0,12295.0,12054.5
296,달서구,여자,10 - 14세,14153.5,13477.5,13120.5,12653.5,12402.5
297,달서구,여자,15 - 19세,20416.5,18931.0,17512.0,16369.0,14981.0
298,달서구,여자,20 - 24세,21440.0,21128.5,20565.0,19909.5,19266.5
299,달서구,여자,25 - 29세,16731.5,16840.0,17202.0,17603.5,17854.0
300,달서구,여자,30 - 34세,18677.5,16534.5,15065.0,14525.0,14249.5
301,달서구,여자,35 - 39세,21970.5,21369.0,20797.0,19943.5,18475.5
302,달서구,여자,40 - 44세,26075.5,24278.5,22553.0,21423.0,20886.5
303,달서구,여자,45 - 49세,29586.5,29186.5,28334.0,27290.5,25981.0
304,달서구,여자,50 - 54세,27564.5,26782.0,27061.5,27661.0,27604.0
305,달서구,여자,55 - 59세,24644.0,25680.5,26302.0,26422.5,26073.5
306,달서구,여자,60 - 64세,17047.5,17859.0,18576.5,20081.5,21600.5
307,달서구,여자,65 - 69세,11453.0,12288.5,13097.0,13818.5,14946.0
308,달서구,여자,70 - 74세,8682.0,8580.5,8863.5,9481.0,10272.5
309,달서구,여자,75 - 79세,7449.5,7885.5,8335.5,8497.5,8386.0
310,달서구,여자,80 - 84세,4877.5,5225.0,5528.0,5933.5,6252.0
311,달서구,여자,85 - 89세,2247.0,2455.0,2670.0,2917.0,3204.0
312,달서구,여자,90 - 94세,699.5,746.5,834.5,932.0,1031.5
313,달서구,여자,95 - 99세,129.0,156.5,169.5,178.5,208.0
314,달서구,여자,100세 이상,20.0,21.5,22.5,23.0,26.0
315,달성군,여자,0 - 4세,5877.5,7066.0,7619.0,7560.0,7108.5
316,달성군,여자,5 - 9세,5390.5,6327.0,6908.5,7251.5,7540.5
317,달성군,여자,10 - 14세,4566.0,5011.0,5430.0,5665.5,5978.0
318,달성군,여자,15 - 19세,5678.5,5767.5,5651.5,5497.0,5340.5
319,달성군,여자,20 - 24세,5666.5,6146.0,6350.5,6264.5,6174.5
320,달성군,여자,25 - 29세,5100.0,6183.5,6876.0,6998.5,6977.5
321,달성군,여자,30 - 34세,7504.5,8581.5,8894.5,8856.0,8719.5
322,달성군,여자,35 - 39세,8720.0,10542.0,11791.0,11932.5,11543.5
323,달성군,여자,40 - 44세,8291.5,9044.0,9515.0,9878.0,10468.5
324,달성군,여자,45 - 49세,8667.0,9459.5,9813.0,9870.0,9936.0
325,달성군,여자,50 - 54세,8273.0,8877.5,9514.0,10033.5,10297.5
326,달성군,여자,55 - 59세,7623.5,8848.5,9643.5,9873.5,10024.5
327,달성군,여자,60 - 64세,5425.5,6292.0,7010.0,7808.0,8566.0
328,달성군,여자,65 - 69세,3947.5,4540.0,5023.0,5282.5,5757.5
329,달성군,여자,70 - 74세,3217.5,3238.0,3398.5,3661.0,4015.5
330,달성군,여자,75 - 79세,3022.5,3304.0,3501.0,3502.0,3398.0
331,달성군,여자,80 - 84세,1998.0,2164.0,2327.5,2525.5,2671.0
332,달성군,여자,85 - 89세,971.0,1090.0,1202.5,1300.0,1427.0
333,달성군,여자,90 - 94세,310.0,354.0,400.0,442.5,488.5
334,달성군,여자,95 - 99세,65.0,72.5,80.0,83.5,90.0
335,달성군,여자,100세 이상,9.5,10.5,11.5,12.0,13.0
336,중구,여자,0 - 4세,2739.0,2563.5,2447.0,2490.5,2506.0
337,중구,여자,5 - 9세,2894.0,2895.0,2891.5,3079.0,3293.0
338,중구,여자,10 - 14세,2670.5,2728.5,2822.5,2945.0,3138.5
339,중구,여자,15 - 19세,2720.0,2701.0,2702.5,2790.0,2845.5
340,중구,여자,20 - 24세,2946.0,3065.0,3367.5,3840.0,4023.5
341,중구,여자,25 - 29세,2953.0,3175.5,3629.0,4404.0,5197.0
342,중구,여자,30 - 34세,4045.5,3701.5,3601.5,3928.5,4297.5
343,중구,여자,35 - 39세,4816.0,4870.0,4897.5,5116.0,5304.5
344,중구,여자,40 - 44세,4816.5,4781.5,4779.5,5047.5,5472.0
