,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
248,삼척시,여자,85 - 89세,745.0,776.5,822.5,881.0,948.5
249,삼척시,여자,90 - 94세,272.0,288.5,310.5,335.0,360.5
250,삼척시,여자,95 - 99세,45.0,52.0,62.5,68.0,78.0
251,삼척시,여자,100세 이상,6.5,6.5,7.0,9.0,11.5
252,양구군,여자,0 - 4세,531.5,529.0,512.0,493.0,459.5
253,양구군,여자,5 - 9세,479.0,471.5,468.0,463.0,432.5
254,양구군,여자,10 - 14세,484.0,467.5,467.0,444.0,410.5
255,양구군,여자,15 - 19세,768.0,748.5,709.5,653.5,616.5
256,양구군,여자,20 - 24세,592.0,574.0,551.0,516.5,494.5
257,양구군,여자,25 - 29세,609.5,607.5,610.5,587.0,551.5
258,양구군,여자,30 - 34세,678.5,623.5,579.0,547.0,526.0
259,양구군,여자,35 - 39세,625.5,628.0,650.5,666.0,633.5
260,양구군,여자,40 - 44세,645.0,630.5,600.5,563.0,550.5
261,양구군,여자,45 - 49세,747.0,726.0,695.0,657.5,621.0
262,양구군,여자,50 - 54세,834.5,787.5,771.0,758.5,738.0
263,양구군,여자,55 - 59세,936.5,1002.0,999.5,969.0,937.5
264,양구군,여자,60 - 64세,668.5,734.0,807.0,878.0,918.0
265,양구군,여자,65 - 69세,533.0,522.5,527.0,535.5,581.5
266,양구군,여자,70 - 74세,654.5,602.0,558.0,537.0,528.5
267,양구군,여자,75 - 79세,582.0,630.5,660.5,659.0,633.5
268,양구군,여자,80 - 84세,373.5,394.0,417.0,435.5,469.5
269,양구군,여자,85 - 89세,200.5,211.0,223.5,246.5,260.5
270,양구군,여자,90 - 94세,70.5,76.0,82.5,83.5,86.5
271,양구군,여자,95 - 99세,15.5,20.5,23.0,24.0,23.0
272,양구군,여자,100세 이상,2.0,3.0,4.5,5.5,4.0
273,양양군,여자,0 - 4세,343.5,314.5,297.0,297.0,288.5
274,양양군,여자,5 - 9세,398.0,383.5,373.0,367.0,373.0
275,양양군,여자,10 - 14세,469.0,443.0,422.0,407.5,406.5
276,양양군,여자,15 - 19세,633.5,596.5,577.0,555.5,498.0
277,양양군,여자,20 - 24세,545.5,523.5,519.5,534.5,561.0
278,양양군,여자,25 - 29세,470.5,476.5,463.0,437.0,416.5
279,양양군,여자,30 - 34세,514.0,471.0,431.0,433.0,451.5
280,양양군,여자,35 - 39세,658.0,645.5,648.5,655.0,633.5
281,양양군,여자,40 - 44세,771.5,723.0,714.0,712.0,708.0
