,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
246,삼척시,남자,75 - 79세,1264.0,1296.0,1332.0,1339.5,1344.0
247,삼척시,남자,80 - 84세,705.0,747.0,798.0,856.5,900.5
248,삼척시,남자,85 - 89세,234.0,266.5,283.0,309.0,367.5
249,삼척시,남자,90 - 94세,61.0,67.0,71.0,77.0,85.0
250,삼척시,남자,95 - 99세,7.0,7.0,9.0,10.5,11.5
251,삼척시,남자,100세 이상,0.5,1.0,1.0,1.0,1.0
252,양구군,남자,0 - 4세,539.5,501.0,483.5,468.5,431.0
253,양구군,남자,5 - 9세,506.0,509.5,496.0,486.5,471.0
254,양구군,남자,10 - 14세,532.5,502.0,485.0,459.5,444.5
255,양구군,남자,15 - 19세,803.0,762.5,714.0,661.5,615.0
256,양구군,남자,20 - 24세,1606.5,1467.5,1283.5,1096.5,1003.5
257,양구군,남자,25 - 29세,1195.5,1264.5,1260.0,1232.0,1166.0
258,양구군,남자,30 - 34세,824.0,797.5,792.0,770.5,752.5
259,양구군,남자,35 - 39세,717.0,751.0,755.5,729.5,687.5
260,양구군,남자,40 - 44세,810.0,763.0,722.5,676.0,633.5
261,양구군,남자,45 - 49세,885.0,872.0,855.0,816.0,777.0
262,양구군,남자,50 - 54세,968.0,917.5,892.5,880.5,860.5
263,양구군,남자,55 - 59세,1068.0,1116.0,1101.0,1078.0,1052.0
264,양구군,남자,60 - 64세,784.5,876.0,963.5,1018.5,1039.0
265,양구군,남자,65 - 69세,422.5,443.0,483.5,551.5,666.5
266,양구군,남자,70 - 74세,519.0,502.0,474.5,442.5,415.0
267,양구군,남자,75 - 79세,396.5,414.5,442.0,462.5,469.0
268,양구군,남자,80 - 84세,182.0,209.0,228.5,252.0,283.0
269,양구군,남자,85 - 89세,70.5,81.0,87.5,90.5,94.5
270,양구군,남자,90 - 94세,29.0,28.5,32.0,32.5,29.5
271,양구군,남자,95 - 99세,9.0,9.0,9.5,11.0,10.0
272,양구군,남자,100세 이상,0.0,0.5,1.0,1.5,2.0
273,양양군,남자,0 - 4세,369.0,341.0,311.0,293.5,285.0
274,양양군,남자,5 - 9세,422.0,415.5,405.0,412.5,420.5
275,양양군,남자,10 - 14세,497.5,470.0,468.0,449.0,432.0
276,양양군,남자,15 - 19세,712.5,680.0,636.5,599.0,564.0
277,양양군,남자,20 - 24세,847.0,803.0,762.0,744.5,746.0
278,양양군,남자,25 - 29세,694.0,678.0,656.5,643.0,653.5
279,양양군,남자,30 - 34세,637.5,603.5,583.0,572.5,563.0
280,양양군,남자,35 - 39세,771.0,758.5,753.0,743.5,714.5
281,양양군,남자,40 - 44세,958.5,923.0,873.5,858.5,872.0
282,양양군,남자,45 - 49세,1169.0,1149.5,1140.0,1110.5,1064.0
283,양양군,남자,50 - 54세,1162.0,1152.5,1177.5,1246.0,1312.5
284,양양군,남자,55 - 59세,1432.0,1484.0,1482.0,1442.5,1393.5
285,양양군,남자,60 - 64세,1177.5,1253.5,1355.0,1449.0,1512.5
286,양양군,남자,65 - 69세,903.5,894.0,939.0,1010.5,1130.5
287,양양군,남자,70 - 74세,893.0,897.5,896.0,902.5,910.0
288,양양군,남자,75 - 79세,685.5,726.5,759.0,775.5,782.0
289,양양군,남자,80 - 84세,320.0,344.5,395.5,446.0,475.0
290,양양군,남자,85 - 89세,118.5,129.5,128.5,134.5,163.0
291,양양군,남자,90 - 94세,35.0,38.0,42.5,50.0,52.0
292,양양군,남자,95 - 99세,5.0,6.5,7.5,9.0,11.0
293,양양군,남자,100세 이상,1.5,1.0,0.5,0.0,0.0
294,영월군,남자,0 - 4세,488.0,453.0,428.5,400.0,368.5
295,영월군,남자,5 - 9세,641.5,617.0,589.0,566.5,547.0
296,영월군,남자,10 - 14세,764.5,731.0,699.0,657.0,618.5
297,영월군,남자,15 - 19세,1249.0,1180.0,1088.5,1016.0,953.0
298,영월군,남자,20 - 24세,1256.0,1241.5,1237.5,1189.0,1113.5
299,영월군,남자,25 - 29세,871.0,884.5,878.5,838.0,818.0
300,영월군,남자,30 - 34세,906.5,837.0,758.5,719.0,684.0
